,artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1439,Langhorne Slim,Put It Together,0.484,0.869,9,-3.778,1,0.0322,0.327,0.000132,0.112,0.757,125.63,audio_features,0qau061S9oIy7S5xHruwHA,spotify:track:0qau061S9oIy7S5xHruwHA,https://api.spotify.com/v1/tracks/0qau061S9oIy7S5xHruwHA,https://api.spotify.com/v1/audio-analysis/0qau061S9oIy7S5xHruwHA,195160,3
1440,Langhorne Slim,Life's A Bell,0.408,0.708,2,-5.001,1,0.0713,0.137,0.03,0.0897,0.423,117.174,audio_features,55uGxZHcFDgWXI6F58lZNo,spotify:track:55uGxZHcFDgWXI6F58lZNo,https://api.spotify.com/v1/tracks/55uGxZHcFDgWXI6F58lZNo,https://api.spotify.com/v1/audio-analysis/55uGxZHcFDgWXI6F58lZNo,230467,3
1441,Lissie,Ojai,0.548,0.305,7,-9.844,1,0.0268,0.699,0,0.145,0.32,138.11,audio_features,45TwBK1dUmbKZeQZdzxufJ,spotify:track:45TwBK1dUmbKZeQZdzxufJ,https://api.spotify.com/v1/tracks/45TwBK1dUmbKZeQZdzxufJ,https://api.spotify.com/v1/audio-analysis/45TwBK1dUmbKZeQZdzxufJ,215133,4
1442,Liz Cooper,Sleepyhead,0.407,0.442,6,-9.608,1,0.0318,0.843,0.0147,0.0827,0.36,137.035,audio_features,3mqwWcWwwccdrAX5Kw2x3A,spotify:track:3mqwWcWwwccdrAX5Kw2x3A,https://api.spotify.com/v1/tracks/3mqwWcWwwccdrAX5Kw2x3A,https://api.spotify.com/v1/audio-analysis/3mqwWcWwwccdrAX5Kw2x3A,191000,4
1443,Liz Cooper,Mountain Man,0.42,0.697,3,-9.784,1,0.0526,0.153,0.00106,0.355,0.454,122.658,audio_features,3QnxeNu890sL0Lcfy0iFzQ,spotify:track:3QnxeNu890sL0Lcfy0iFzQ,https://api.spotify.com/v1/tracks/3QnxeNu890sL0Lcfy0iFzQ,https://api.spotify.com/v1/audio-analysis/3QnxeNu890sL0Lcfy0iFzQ,238427,4
1444,The Lone Bellow,Green Eyes and a Heart of Gold,0.321,0.895,2,-6.087,1,0.12,0.0314,0,0.364,0.385,127.082,audio_features,5jQQSl7Uae4S8mlRkR4W8j,spotify:track:5jQQSl7Uae4S8mlRkR4W8j,https://api.spotify.com/v1/tracks/5jQQSl7Uae4S8mlRkR4W8j,https://api.spotify.com/v1/audio-analysis/5jQQSl7Uae4S8mlRkR4W8j,252853,4
1445,The Lone Bellow,Then Came the Morning,0.464,0.646,10,-5.641,1,0.0332,0.582,0.000261,0.116,0.472,125.001,audio_features,5bIOaGjf4RuPoBMTt5DkqC,spotify:track:5bIOaGjf4RuPoBMTt5DkqC,https://api.spotify.com/v1/tracks/5bIOaGjf4RuPoBMTt5DkqC,https://api.spotify.com/v1/audio-analysis/5bIOaGjf4RuPoBMTt5DkqC,251787,3
1446,Lord Huron,Fool for Love,0.619,0.758,5,-6.285,1,0.0367,0.598,0.192,0.113,0.215,90.993,audio_features,3g0XVm6ZTWHbtTTfKhmMo7,spotify:track:3g0XVm6ZTWHbtTTfKhmMo7,https://api.spotify.com/v1/tracks/3g0XVm6ZTWHbtTTfKhmMo7,https://api.spotify.com/v1/audio-analysis/3g0XVm6ZTWHbtTTfKhmMo7,274707,4
1447,Lord Huron,The World Ender,0.547,0.934,7,-5.6,0,0.0346,0.59,0.384,0.804,0.738,157.033,audio_features,5FWRsgxsexj4WzWua9LSXs,spotify:track:5FWRsgxsexj4WzWua9LSXs,https://api.spotify.com/v1/tracks/5FWRsgxsexj4WzWua9LSXs,https://api.spotify.com/v1/audio-analysis/5FWRsgxsexj4WzWua9LSXs,270053,4
1448,Los Colognes,Working Together,0.535,0.869,7,-9.068,1,0.035,0.565,1.87e-05,0.152,0.865,142.704,audio_features,6xB3h7R5zGRo0obZk0XTjY,spotify:track:6xB3h7R5zGRo0obZk0XTjY,https://api.spotify.com/v1/tracks/6xB3h7R5zGRo0obZk0XTjY,https://api.spotify.com/v1/audio-analysis/6xB3h7R5zGRo0obZk0XTjY,204800,4
1449,Los Colognes,99 Ways,0.518,0.653,1,-10.179,0,0.0276,0.734,0.0253,0.0777,0.586,113.515,audio_features,59drrFeDDJ2ESsGN2uKCVj,spotify:track:59drrFeDDJ2ESsGN2uKCVj,https://api.spotify.com/v1/tracks/59drrFeDDJ2ESsGN2uKCVj,https://api.spotify.com/v1/audio-analysis/59drrFeDDJ2ESsGN2uKCVj,180760,4
1450,Lucius,Dusty Trails,0.512,0.439,4,-8.816,1,0.028,0.48,1.07e-05,0.109,0.364,139.824,audio_features,1J8XsaDbekfEP0vmyLcu7w,spotify:track:1J8XsaDbekfEP0vmyLcu7w,https://api.spotify.com/v1/tracks/1J8XsaDbekfEP0vmyLcu7w,https://api.spotify.com/v1/audio-analysis/1J8XsaDbekfEP0vmyLcu7w,264040,3
1451,Lucius,Go Home,0.706,0.205,4,-9.899,1,0.0338,0.677,1.28e-05,0.199,0.269,114.903,audio_features,3uubuwUA3XjHh0Jn9zmLJZ,spotify:track:3uubuwUA3XjHh0Jn9zmLJZ,https://api.spotify.com/v1/tracks/3uubuwUA3XjHh0Jn9zmLJZ,https://api.spotify.com/v1/audio-analysis/3uubuwUA3XjHh0Jn9zmLJZ,199853,4
1452,Lucy Dacus,Map on a Wall,0.326,0.25,2,-10.109,1,0.0299,0.0736,0.0094,0.105,0.0462,144.583,audio_features,5kKNoQVcArxxo1kst49BK8,spotify:track:5kKNoQVcArxxo1kst49BK8,https://api.spotify.com/v1/tracks/5kKNoQVcArxxo1kst49BK8,https://api.spotify.com/v1/audio-analysis/5kKNoQVcArxxo1kst49BK8,448472,4
1453,Lukas Nelson and Promise of the Real,Forget About Georgia,0.624,0.599,1,-6.53,1,0.0293,0.241,0.0318,0.183,0.297,128.861,audio_features,0PkT17sTXfokKBGc2fXjFG,spotify:track:0PkT17sTXfokKBGc2fXjFG,https://api.spotify.com/v1/tracks/0PkT17sTXfokKBGc2fXjFG,https://api.spotify.com/v1/audio-analysis/0PkT17sTXfokKBGc2fXjFG,497280,4
1454,Lykke Li,No Rest for the Wicked,0.312,0.445,11,-7.202,0,0.0305,0.365,0.0038,0.13,0.272,97.967,audio_features,2gCvWjrHt6PVJjIN1amlje,spotify:track:2gCvWjrHt6PVJjIN1amlje,https://api.spotify.com/v1/tracks/2gCvWjrHt6PVJjIN1amlje,https://api.spotify.com/v1/audio-analysis/2gCvWjrHt6PVJjIN1amlje,222719,4
1455,Watchhouse,Hard Travelin',0.453,0.78,9,-5.969,1,0.0398,0.173,0.3,0.0927,0.665,183.278,audio_features,4J0VcDpxv6uEI6w17Cpy2i,spotify:track:4J0VcDpxv6uEI6w17Cpy2i,https://api.spotify.com/v1/tracks/4J0VcDpxv6uEI6w17Cpy2i,https://api.spotify.com/v1/audio-analysis/4J0VcDpxv6uEI6w17Cpy2i,162120,4
1456,Margo Price,Hands of Time,0.676,0.45,2,-8.48,1,0.0334,0.0692,8.59e-05,0.0899,0.721,151.934,audio_features,1WbZp0e357OaJhRhCbe13n,spotify:track:1WbZp0e357OaJhRhCbe13n,https://api.spotify.com/v1/tracks/1WbZp0e357OaJhRhCbe13n,https://api.spotify.com/v1/audio-analysis/1WbZp0e357OaJhRhCbe13n,369347,4
1457,Margo Price,Tennessee Song,0.658,0.649,7,-6.47,1,0.0252,0.107,3.35e-06,0.0757,0.692,77.004,audio_features,1FEVjTvRUuDJn2HKtSrz1U,spotify:track:1FEVjTvRUuDJn2HKtSrz1U,https://api.spotify.com/v1/tracks/1FEVjTvRUuDJn2HKtSrz1U,https://api.spotify.com/v1/audio-analysis/1FEVjTvRUuDJn2HKtSrz1U,280320,4
1458,Matthew E. White,Rock & Roll Is Cold,0.676,0.854,5,-10.573,0,0.0331,0.543,0.638,0.11,0.845,115.281,audio_features,0ukpYYacnE4OwpnwFcLiK0,spotify:track:0ukpYYacnE4OwpnwFcLiK0,https://api.spotify.com/v1/tracks/0ukpYYacnE4OwpnwFcLiK0,https://api.spotify.com/v1/audio-analysis/0ukpYYacnE4OwpnwFcLiK0,253960,4
1459,Matthew Logan Vasquez,Austin,0.563,0.686,8,-7.329,1,0.0255,0.193,0.0812,0.107,0.41,109.985,audio_features,6Xp791goHPp1gRdRvmlLPH,spotify:track:6Xp791goHPp1gRdRvmlLPH,https://api.spotify.com/v1/tracks/6Xp791goHPp1gRdRvmlLPH,https://api.spotify.com/v1/audio-analysis/6Xp791goHPp1gRdRvmlLPH,1071387,4
1460,Matthew Logan Vasquez,Black East River,0.633,0.533,5,-6.965,0,0.0271,0.17,0.000319,0.336,0.68,62.512,audio_features,75W0e9mJB4AgVVt98gMIfK,spotify:track:75W0e9mJB4AgVVt98gMIfK,https://api.spotify.com/v1/tracks/75W0e9mJB4AgVVt98gMIfK,https://api.spotify.com/v1/audio-analysis/75W0e9mJB4AgVVt98gMIfK,260333,4
1461,The Mavericks,All Night Long,0.649,0.89,5,-2.655,0,0.0289,0.227,0,0.34,0.867,117.008,audio_features,2WbuQ7BrvUGToT6BfpswVK,spotify:track:2WbuQ7BrvUGToT6BfpswVK,https://api.spotify.com/v1/tracks/2WbuQ7BrvUGToT6BfpswVK,https://api.spotify.com/v1/audio-analysis/2WbuQ7BrvUGToT6BfpswVK,236907,4
1462,Metric,Artificial Nocturne,0.246,0.831,7,-6.41,0,0.0551,0.0045,0.436,0.176,0.0377,144.961,audio_features,40Ty6QkASvYiv4XPtOn5De,spotify:track:40Ty6QkASvYiv4XPtOn5De,https://api.spotify.com/v1/tracks/40Ty6QkASvYiv4XPtOn5De,https://api.spotify.com/v1/audio-analysis/40Ty6QkASvYiv4XPtOn5De,342293,4
1463,Metric,Youth Without Youth,0.524,0.938,2,-4.634,1,0.148,0.000141,0.618,0.151,0.376,128.579,audio_features,2TBQBdF62juURm5cB0Uy6f,spotify:track:2TBQBdF62juURm5cB0Uy6f,https://api.spotify.com/v1/tracks/2TBQBdF62juURm5cB0Uy6f,https://api.spotify.com/v1/audio-analysis/2TBQBdF62juURm5cB0Uy6f,257347,4
1464,Metric,Lost Kitten,0.673,0.531,9,-5.951,1,0.0273,0.0238,0.618,0.0983,0.496,133.009,audio_features,0PtcA1hKL1lkORpMxxwWSs,spotify:track:0PtcA1hKL1lkORpMxxwWSs,https://api.spotify.com/v1/tracks/0PtcA1hKL1lkORpMxxwWSs,https://api.spotify.com/v1/audio-analysis/0PtcA1hKL1lkORpMxxwWSs,196547,4
1465,Michael Kiwanuka,Cold Little Heart,0.489,0.404,8,-7.815,1,0.0261,0.487,0.0485,0.14,0.153,108.01,audio_features,0qprlw0jfsW4H9cG0FFE0Z,spotify:track:0qprlw0jfsW4H9cG0FFE0Z,https://api.spotify.com/v1/tracks/0qprlw0jfsW4H9cG0FFE0Z,https://api.spotify.com/v1/audio-analysis/0qprlw0jfsW4H9cG0FFE0Z,597600,4
1466,Michael Kiwanuka,The Final Frame,0.371,0.325,5,-7.894,1,0.0449,0.644,0.00122,0.0983,0.153,168.598,audio_features,1K7Au8g0mdUzD4ve0hXUg2,spotify:track:1K7Au8g0mdUzD4ve0hXUg2,https://api.spotify.com/v1/tracks/1K7Au8g0mdUzD4ve0hXUg2,https://api.spotify.com/v1/audio-analysis/1K7Au8g0mdUzD4ve0hXUg2,299640,4
1467,Middle Brother,Someday,0.418,0.726,8,-4.63,1,0.0367,0.00304,4.74e-05,0.327,0.521,129.621,audio_features,5NGpvqSatpbp2Ym4oY4ChK,spotify:track:5NGpvqSatpbp2Ym4oY4ChK,https://api.spotify.com/v1/tracks/5NGpvqSatpbp2Ym4oY4ChK,https://api.spotify.com/v1/audio-analysis/5NGpvqSatpbp2Ym4oY4ChK,220333,4
1468,The Milk Carton Kids,Monterey,0.585,0.121,1,-16.766,1,0.031,0.939,0.000524,0.113,0.214,97.999,audio_features,73jeXbUDhYRMDehGpnbMGS,spotify:track:73jeXbUDhYRMDehGpnbMGS,https://api.spotify.com/v1/tracks/73jeXbUDhYRMDehGpnbMGS,https://api.spotify.com/v1/audio-analysis/73jeXbUDhYRMDehGpnbMGS,275321,4
1469,Mothers,It Hurts Until It Doesn't,0.497,0.541,2,-7.22,1,0.033,0.197,0.189,0.183,0.136,122.581,audio_features,6h3FOkiOixsUUEgIHS0qR5,spotify:track:6h3FOkiOixsUUEgIHS0qR5,https://api.spotify.com/v1/tracks/6h3FOkiOixsUUEgIHS0qR5,https://api.spotify.com/v1/audio-analysis/6h3FOkiOixsUUEgIHS0qR5,333514,4
1470,Mothers,Copper Mines,0.449,0.445,11,-7.27,1,0.0301,0.196,0.192,0.103,0.112,156.424,audio_features,11C1Hh7WrThaTbVX8RGdUy,spotify:track:11C1Hh7WrThaTbVX8RGdUy,https://api.spotify.com/v1/tracks/11C1Hh7WrThaTbVX8RGdUy,https://api.spotify.com/v1/audio-analysis/11C1Hh7WrThaTbVX8RGdUy,236947,4
1471,Mothers,Lockjaw,0.43,0.27,9,-8.38,1,0.031,0.528,0.000226,0.0882,0.157,69.78,audio_features,6MpwLLvps0cEHqt1ZNKPR7,spotify:track:6MpwLLvps0cEHqt1ZNKPR7,https://api.spotify.com/v1/tracks/6MpwLLvps0cEHqt1ZNKPR7,https://api.spotify.com/v1/audio-analysis/6MpwLLvps0cEHqt1ZNKPR7,319239,4
1472,Mudcrutch,Beautiful Blue,0.506,0.613,2,-6.0,0,0.0239,0.153,0.0374,0.282,0.287,83.437,audio_features,2Qni7kjHCTL9b0SmthVuIa,spotify:track:2Qni7kjHCTL9b0SmthVuIa,https://api.spotify.com/v1/tracks/2Qni7kjHCTL9b0SmthVuIa,https://api.spotify.com/v1/audio-analysis/2Qni7kjHCTL9b0SmthVuIa,396653,4
1473,Mudcrutch,I Forgive It All,0.433,0.219,2,-12.331,1,0.0313,0.79,0.000606,0.115,0.156,171.648,audio_features,0GymDeMvuzY0GxLYcjsunB,spotify:track:0GymDeMvuzY0GxLYcjsunB,https://api.spotify.com/v1/tracks/0GymDeMvuzY0GxLYcjsunB,https://api.spotify.com/v1/audio-analysis/0GymDeMvuzY0GxLYcjsunB,253680,4
1474,Mudcrutch,Hungry No More,0.481,0.592,2,-5.385,1,0.0255,0.00185,4.74e-05,0.261,0.209,93.003,audio_features,2geepGabaz12rtDvDpwXIM,spotify:track:2geepGabaz12rtDvDpwXIM,https://api.spotify.com/v1/tracks/2geepGabaz12rtDvDpwXIM,https://api.spotify.com/v1/audio-analysis/2geepGabaz12rtDvDpwXIM,373893,4
1475,M. Ward,Confession,0.452,0.704,0,-8.971,1,0.0485,0.359,8.93e-05,0.128,0.555,122.919,audio_features,1q96c35mfHPQbD6x0aGQqy,spotify:track:1q96c35mfHPQbD6x0aGQqy,https://api.spotify.com/v1/tracks/1q96c35mfHPQbD6x0aGQqy,https://api.spotify.com/v1/audio-analysis/1q96c35mfHPQbD6x0aGQqy,194053,4
1476,M. Ward,Slow Driving Man,0.476,0.41,11,-12.815,1,0.035,0.469,0.353,0.112,0.196,76.423,audio_features,7ycHFeuOxCalvgVJ9IL7LW,spotify:track:7ycHFeuOxCalvgVJ9IL7LW,https://api.spotify.com/v1/tracks/7ycHFeuOxCalvgVJ9IL7LW,https://api.spotify.com/v1/audio-analysis/7ycHFeuOxCalvgVJ9IL7LW,264267,4
1477,My Jerusalem,Candy Lions,0.562,0.442,4,-10.442,1,0.0329,0.611,0.486,0.1,0.174,132.046,audio_features,623qQTZBPLsOUPVzxu0SVy,spotify:track:623qQTZBPLsOUPVzxu0SVy,https://api.spotify.com/v1/tracks/623qQTZBPLsOUPVzxu0SVy,https://api.spotify.com/v1/audio-analysis/623qQTZBPLsOUPVzxu0SVy,305640,4
1478,My Morning Jacket,Thin Line,0.288,0.668,1,-6.364,0,0.038,0.0866,0.0804,0.101,0.3,156.571,audio_features,5j2AXXI4BxyVTBnk4yWodH,spotify:track:5j2AXXI4BxyVTBnk4yWodH,https://api.spotify.com/v1/tracks/5j2AXXI4BxyVTBnk4yWodH,https://api.spotify.com/v1/audio-analysis/5j2AXXI4BxyVTBnk4yWodH,242625,4
1479,Nathaniel Rateliff & The Night Sweats,I Need Never Get Old,0.614,0.744,7,-5.647,1,0.0407,0.00203,0.0797,0.0664,0.766,135.093,audio_features,4bhTJfVPynHxot7dlVNgq7,spotify:track:4bhTJfVPynHxot7dlVNgq7,https://api.spotify.com/v1/tracks/4bhTJfVPynHxot7dlVNgq7,https://api.spotify.com/v1/audio-analysis/4bhTJfVPynHxot7dlVNgq7,253733,4
1480,Nathaniel Rateliff & The Night Sweats,Howling At Nothing,0.583,0.828,10,-4.186,1,0.0612,0.246,0.000121,0.103,0.709,99.843,audio_features,072XFpSbDJPCRxILkfUbxp,spotify:track:072XFpSbDJPCRxILkfUbxp,https://api.spotify.com/v1/tracks/072XFpSbDJPCRxILkfUbxp,https://api.spotify.com/v1/audio-analysis/072XFpSbDJPCRxILkfUbxp,189853,4
1481,Nicole Atkins,Goodnight Rhonda Lee,0.716,0.538,0,-8.014,1,0.0287,0.704,3.83e-05,0.203,0.745,116.967,audio_features,5b5Tnuik7kkgm2Z1JLPZZY,spotify:track:5b5Tnuik7kkgm2Z1JLPZZY,https://api.spotify.com/v1/tracks/5b5Tnuik7kkgm2Z1JLPZZY,https://api.spotify.com/v1/audio-analysis/5b5Tnuik7kkgm2Z1JLPZZY,153467,4
1482,Nicole Atkins,It's Only Chemistry,0.465,0.725,0,-6.321,1,0.0281,0.0654,0,0.538,0.523,137.879,audio_features,4XwUAzqUpRt9KmkFiaX00k,spotify:track:4XwUAzqUpRt9KmkFiaX00k,https://api.spotify.com/v1/tracks/4XwUAzqUpRt9KmkFiaX00k,https://api.spotify.com/v1/audio-analysis/4XwUAzqUpRt9KmkFiaX00k,224436,4
1483,Nicole Atkins,Red Ropes,0.74,0.636,2,-7.408,0,0.0283,0.119,0.000742,0.237,0.568,109.979,audio_features,7e0zzwsPNd2q5NV1nSgv0n,spotify:track:7e0zzwsPNd2q5NV1nSgv0n,https://api.spotify.com/v1/tracks/7e0zzwsPNd2q5NV1nSgv0n,https://api.spotify.com/v1/audio-analysis/7e0zzwsPNd2q5NV1nSgv0n,261636,4
1484,Nicole Atkins,Above as Below,0.527,0.35,0,-11.185,0,0.0268,0.699,0.0226,0.118,0.357,152.092,audio_features,5yRoNwrUs4QoagKXIJzM6a,spotify:track:5yRoNwrUs4QoagKXIJzM6a,https://api.spotify.com/v1/tracks/5yRoNwrUs4QoagKXIJzM6a,https://api.spotify.com/v1/audio-analysis/5yRoNwrUs4QoagKXIJzM6a,288580,4
1485,Nikki Lane,Right Time,0.562,0.639,8,-8.188,1,0.03,0.0785,0.00142,0.35,0.514,107.86,audio_features,745d5FAEdoDfYg3gHFK1Ct,spotify:track:745d5FAEdoDfYg3gHFK1Ct,https://api.spotify.com/v1/tracks/745d5FAEdoDfYg3gHFK1Ct,https://api.spotify.com/v1/audio-analysis/745d5FAEdoDfYg3gHFK1Ct,201667,4
1486,Nikki Lane,All Or Nothin',0.755,0.544,0,-9.87,1,0.0428,0.574,0.703,0.0921,0.434,93.265,audio_features,7DNhOJxsbzUppNLFga37wl,spotify:track:7DNhOJxsbzUppNLFga37wl,https://api.spotify.com/v1/tracks/7DNhOJxsbzUppNLFga37wl,https://api.spotify.com/v1/audio-analysis/7DNhOJxsbzUppNLFga37wl,236480,4
1487,Okkervil River,The Valley,0.632,0.807,9,-6.211,1,0.0517,0.0421,0,0.472,0.22,110.104,audio_features,3mXejphEojtnbEXnnvsLkA,spotify:track:3mXejphEojtnbEXnnvsLkA,https://api.spotify.com/v1/tracks/3mXejphEojtnbEXnnvsLkA,https://api.spotify.com/v1/audio-analysis/3mXejphEojtnbEXnnvsLkA,230427,4
1488,Okkervil River,We Need a Myth,0.518,0.784,1,-5.611,1,0.0357,0.257,0,0.165,0.487,105.067,audio_features,7wAkTbrDCXMQsZfrkKrnby,spotify:track:7wAkTbrDCXMQsZfrkKrnby,https://api.spotify.com/v1/tracks/7wAkTbrDCXMQsZfrkKrnby,https://api.spotify.com/v1/audio-analysis/7wAkTbrDCXMQsZfrkKrnby,278773,4
1489,Okkervil River,Wake and Be Fine,0.504,0.729,9,-6.122,0,0.0323,0.0117,0,0.123,0.542,136.051,audio_features,0QLryfgEVB0OlcHcWFJz6L,spotify:track:0QLryfgEVB0OlcHcWFJz6L,https://api.spotify.com/v1/tracks/0QLryfgEVB0OlcHcWFJz6L,https://api.spotify.com/v1/audio-analysis/0QLryfgEVB0OlcHcWFJz6L,205587,3
1490,Okkervil River,Mermaid,0.272,0.51,0,-6.92,1,0.0296,0.426,0.000101,0.0723,0.254,101.347,audio_features,4s7grA6C7PRgyC6W40NXYs,spotify:track:4s7grA6C7PRgyC6W40NXYs,https://api.spotify.com/v1/tracks/4s7grA6C7PRgyC6W40NXYs,https://api.spotify.com/v1/audio-analysis/4s7grA6C7PRgyC6W40NXYs,314627,3
1491,Old 97's,Longer Than You've Been Alive,0.334,0.618,0,-8.677,1,0.171,0.0351,0,0.0831,0.62,178.151,audio_features,2qBfMn3hsyX6QFCOLZfZvV,spotify:track:2qBfMn3hsyX6QFCOLZfZvV,https://api.spotify.com/v1/tracks/2qBfMn3hsyX6QFCOLZfZvV,https://api.spotify.com/v1/audio-analysis/2qBfMn3hsyX6QFCOLZfZvV,352547,4
1492,Parker Millsap,Hades Pleads,0.568,0.632,9,-6.958,1,0.161,0.0245,0.000246,0.401,0.711,164.823,audio_features,2Yf3wwS48rkAoBRXNJ34kz,spotify:track:2Yf3wwS48rkAoBRXNJ34kz,https://api.spotify.com/v1/tracks/2Yf3wwS48rkAoBRXNJ34kz,https://api.spotify.com/v1/audio-analysis/2Yf3wwS48rkAoBRXNJ34kz,156107,4
1493,Parquet Courts,Stoned and Starving,0.35,0.882,5,-7.426,1,0.0522,0.273,0.874,0.131,0.292,84.845,audio_features,1PxlmkIIR0SAYNKNu1YrXq,spotify:track:1PxlmkIIR0SAYNKNu1YrXq,https://api.spotify.com/v1/tracks/1PxlmkIIR0SAYNKNu1YrXq,https://api.spotify.com/v1/audio-analysis/1PxlmkIIR0SAYNKNu1YrXq,311680,4
1494,Phoebe Bridgers,Scott Street,0.509,0.417,10,-9.632,1,0.0295,0.77,0.0946,0.0887,0.482,134.956,audio_features,0jqFM7E9z1PLYtPVCuFwAi,spotify:track:0jqFM7E9z1PLYtPVCuFwAi,https://api.spotify.com/v1/tracks/0jqFM7E9z1PLYtPVCuFwAi,https://api.spotify.com/v1/audio-analysis/0jqFM7E9z1PLYtPVCuFwAi,305001,4
1495,Phosphorescent,C'est La Vie No.2,0.739,0.396,0,-10.514,1,0.0438,0.961,0.32,0.0828,0.672,116.031,audio_features,4zjwG76tDbahmTUNF6lIeq,spotify:track:4zjwG76tDbahmTUNF6lIeq,https://api.spotify.com/v1/tracks/4zjwG76tDbahmTUNF6lIeq,https://api.spotify.com/v1/audio-analysis/4zjwG76tDbahmTUNF6lIeq,205824,4
1496,Phosphorescent,New Birth in New England,0.56,0.959,6,-5.493,1,0.0652,0.245,0.652,0.531,0.618,103.006,audio_features,3YOv5LNRVbrmWnVVyk3Flj,spotify:track:3YOv5LNRVbrmWnVVyk3Flj,https://api.spotify.com/v1/tracks/3YOv5LNRVbrmWnVVyk3Flj,https://api.spotify.com/v1/audio-analysis/3YOv5LNRVbrmWnVVyk3Flj,299685,4
1497,Phosphorescent,Nothing Was Stolen (Love Me Foolishly),0.465,0.453,11,-11.489,1,0.0295,0.216,0.232,0.107,0.398,134.295,audio_features,6lP2kwmKWuVU1smuZmMBf3,spotify:track:6lP2kwmKWuVU1smuZmMBf3,https://api.spotify.com/v1/tracks/6lP2kwmKWuVU1smuZmMBf3,https://api.spotify.com/v1/audio-analysis/6lP2kwmKWuVU1smuZmMBf3,289587,4
1498,Phosphorescent,The Mermaid Parade,0.233,0.473,5,-10.168,1,0.0578,0.848,0.00289,0.134,0.46,72.473,audio_features,1oaOVCJVQuhWPpIIBjSpSd,spotify:track:1oaOVCJVQuhWPpIIBjSpSd,https://api.spotify.com/v1/tracks/1oaOVCJVQuhWPpIIBjSpSd,https://api.spotify.com/v1/audio-analysis/1oaOVCJVQuhWPpIIBjSpSd,262520,3
1499,Phosphorescent,"Heaven, Sittin' Down",0.263,0.648,7,-8.609,1,0.05,0.536,0.0759,0.111,0.77,175.512,audio_features,7oNb5NpVI5lBX2kFr4wusf,spotify:track:7oNb5NpVI5lBX2kFr4wusf,https://api.spotify.com/v1/tracks/7oNb5NpVI5lBX2kFr4wusf,https://api.spotify.com/v1/audio-analysis/7oNb5NpVI5lBX2kFr4wusf,266080,4
1500,Phosphorescent,Song For Zula,0.478,0.619,4,-8.216,1,0.0376,0.731,0.496,0.0518,0.5,86.005,audio_features,2kD2li0Gfjqh26jYNz6Z6p,spotify:track:2kD2li0Gfjqh26jYNz6Z6p,https://api.spotify.com/v1/tracks/2kD2li0Gfjqh26jYNz6Z6p,https://api.spotify.com/v1/audio-analysis/2kD2li0Gfjqh26jYNz6Z6p,370200,4
1501,The Preatures,Two Tone Melody,0.63,0.371,0,-11.522,1,0.0308,0.517,0.00222,0.102,0.238,74.495,audio_features,2PHKNrwSwvQ3Jk4Xi5WTBY,spotify:track:2PHKNrwSwvQ3Jk4Xi5WTBY,https://api.spotify.com/v1/tracks/2PHKNrwSwvQ3Jk4Xi5WTBY,https://api.spotify.com/v1/audio-analysis/2PHKNrwSwvQ3Jk4Xi5WTBY,266344,4
1502,Raul Malo,Every Little Thing About You,0.347,0.91,9,-3.194,0,0.0398,0.0393,0,0.405,0.834,162.115,audio_features,3LXPxJoFfmVo564IclTBoz,spotify:track:3LXPxJoFfmVo564IclTBoz,https://api.spotify.com/v1/tracks/3LXPxJoFfmVo564IclTBoz,https://api.spotify.com/v1/audio-analysis/3LXPxJoFfmVo564IclTBoz,291200,4
1503,Ray LaMontagne,Repo Man (with The Pariah Dogs),0.703,0.805,2,-7.645,1,0.0585,0.16,0.00334,0.115,0.665,104.669,audio_features,0VRbmFi8c0M8wRhlI2fUeo,spotify:track:0VRbmFi8c0M8wRhlI2fUeo,https://api.spotify.com/v1/tracks/0VRbmFi8c0M8wRhlI2fUeo,https://api.spotify.com/v1/audio-analysis/0VRbmFi8c0M8wRhlI2fUeo,367213,4
1504,Ray LaMontagne,God Willin' & the Creek Don't Rise (with The Pariah Dogs),0.563,0.492,7,-7.965,1,0.0253,0.114,0.00377,0.112,0.231,122.774,audio_features,65sVzFeXmrjE3Yc16M1ZPl,spotify:track:65sVzFeXmrjE3Yc16M1ZPl,https://api.spotify.com/v1/tracks/65sVzFeXmrjE3Yc16M1ZPl,https://api.spotify.com/v1/audio-analysis/65sVzFeXmrjE3Yc16M1ZPl,189133,4
1505,Ray LaMontagne,Beg Steal or Borrow (with The Pariah Dogs),0.472,0.55,6,-8.517,1,0.0281,0.462,0.000561,0.172,0.395,148.097,audio_features,7fMYBrlKl9mkcMTUGT4j6l,spotify:track:7fMYBrlKl9mkcMTUGT4j6l,https://api.spotify.com/v1/tracks/7fMYBrlKl9mkcMTUGT4j6l,https://api.spotify.com/v1/audio-analysis/7fMYBrlKl9mkcMTUGT4j6l,272667,4
1506,Ray LaMontagne,"Part One - Hey, No Pressure",0.434,0.748,1,-7.707,1,0.0522,0.11,0.000273,0.102,0.703,151.265,audio_features,64aCMaBE1o5aExuqAtVht6,spotify:track:64aCMaBE1o5aExuqAtVht6,https://api.spotify.com/v1/tracks/64aCMaBE1o5aExuqAtVht6,https://api.spotify.com/v1/audio-analysis/64aCMaBE1o5aExuqAtVht6,394200,4
